method	panel	sample_count	mean_L1_delta_pp	max_worse_L1_delta_pp	improved_samples	worsened_samples	mean_Pearson_delta
global_raw_realaf_a0.01	cami2_toy_mouse_gut	3	-0.039571494002248464	0.03159600206173341	2	1	-3.1208460436064435e-05
global_raw_realaf_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1593206074025962	-0.02645337210724108	3	0	0.0004142462688502639
global_raw_realaf_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.08368364030418489	0.0285626723110326	21	3	6.315967831904228e-05
global_raw_realaf_a0.01	hmp_gastrooral_gtdb_source_abundance	2	-0.004513091417497783	0.00229201373618082	1	1	-5.145303397469103e-05
global_raw_realaf_a0.02	cami2_toy_mouse_gut	3	-0.0670818135910795	0.06319200412347037	2	1	-6.302603724517297e-05
global_raw_realaf_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.31853925594702304	-0.05290674421446795	3	0	0.0008187525938401219
global_raw_realaf_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.16687181337315937	0.057125344622086516	21	3	0.00012480082216816124
global_raw_realaf_a0.02	hmp_gastrooral_gtdb_source_abundance	2	-0.00902618283496981	0.00458402747236164	1	1	-0.00010391150090055534
global_raw_realaf_a0.05	cami2_toy_mouse_gut	3	-0.005419613084663766	0.27436718049647624	2	1	-0.00016209092626784383
global_raw_realaf_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.7960728416492984	-0.13226021005439748	3	0	0.00197528345350347
global_raw_realaf_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.40945411644075697	0.14281336155518254	21	3	0.00030070938454822743
global_raw_realaf_a0.05	hmp_gastrooral_gtdb_source_abundance	2	-0.02256545708747293	0.011460068680833047	1	1	-0.00026725636307772804
global_raw_realaf_a0.1	cami2_toy_mouse_gut	3	0.20754499792517933	0.8259990627319382	2	1	-0.00033898771888973833
global_raw_realaf_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.5914111424899435	-0.26447252849861513	3	0	0.003721302519402355
global_raw_realaf_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.7953078981120022	0.32439785160155665	21	3	0.0005644105842887206
global_raw_realaf_a0.1	hmp_gastrooral_gtdb_source_abundance	2	-0.03807943572406369	0.02292013736162346	1	1	-0.0005590194565903706
global_raw_realaf_a0.25	cami2_toy_mouse_gut	3	1.2111901951458617	2.6997149034428727	0	3	-0.0009534163355592687
global_raw_realaf_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.8399224901851503	-0.6572850079651147	3	0	0.007746964018075804
global_raw_realaf_a0.25	hmp_airskin_gtdb_source_abundance	24	-1.7752283666683288	1.103160397919492	21	3	0.0011449620138911792
global_raw_realaf_a0.25	hmp_gastrooral_gtdb_source_abundance	2	-0.05226383712849003	0.057300343404051546	1	1	-0.0015736152462563768
global_raw_xny_a0.005	cami2_toy_mouse_gut	3	-0.020019446308844262	0.01579800103087159	2	1	-1.552782321416017e-05
global_raw_xny_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.07966030370133836	-0.013226686053741332	3	0	0.0002083498331276005
global_raw_xny_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.041861285011128034	0.014281336155526958	21	3	3.177026192135538e-05
global_raw_xny_a0.005	hmp_gastrooral_gtdb_source_abundance	2	-0.002256545708756441	0.0011460068680833047	1	1	-2.5600442231044074e-05
global_raw_xny_a0.01	cami2_toy_mouse_gut	3	-0.039571494002248464	0.03159600206173341	2	1	-3.1208460436064435e-05
global_raw_xny_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1593206074025962	-0.02645337210724108	3	0	0.0004142462688502639
global_raw_xny_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.08368364030418489	0.0285626723110326	21	3	6.315967831904228e-05
global_raw_xny_a0.01	hmp_gastrooral_gtdb_source_abundance	2	-0.004513091417497783	0.00229201373618082	1	1	-5.145303397469103e-05
global_raw_xny_a0.02	cami2_toy_mouse_gut	3	-0.0670818135910795	0.06319200412347037	2	1	-6.302603724517297e-05
global_raw_xny_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.31853925594702304	-0.05290674421446795	3	0	0.0008187525938401219
global_raw_xny_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.16687181337315937	0.057125344622086516	21	3	0.00012480082216816124
global_raw_xny_a0.02	hmp_gastrooral_gtdb_source_abundance	2	-0.00902618283496981	0.00458402747236164	1	1	-0.00010391150090055534
global_raw_xny_a0.05	cami2_toy_mouse_gut	3	-0.005419613084663766	0.27436718049647624	2	1	-0.00016209092626784383
global_raw_xny_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.7960728416492984	-0.13226021005439748	3	0	0.00197528345350347
global_raw_xny_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.40945411644075697	0.14281336155518254	21	3	0.00030070938454822743
global_raw_xny_a0.05	hmp_gastrooral_gtdb_source_abundance	2	-0.02256545708747293	0.011460068680833047	1	1	-0.00026725636307772804
global_raw_xny_a0.1	cami2_toy_mouse_gut	3	0.20754499792517933	0.8259990627319382	2	1	-0.00033898771888973833
global_raw_xny_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.5914111424899435	-0.26447252849861513	3	0	0.003721302519402355
global_raw_xny_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.7953078981120022	0.32439785160155665	21	3	0.0005644105842887206
global_raw_xny_a0.1	hmp_gastrooral_gtdb_source_abundance	2	-0.03807943572406369	0.02292013736162346	1	1	-0.0005590194565903706
global_raw_xny_a0.25	cami2_toy_mouse_gut	3	1.2111901951458617	2.6997149034428727	0	3	-0.0009534163355592687
global_raw_xny_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.8399224901851503	-0.6572850079651147	3	0	0.007746964018075804
global_raw_xny_a0.25	hmp_airskin_gtdb_source_abundance	24	-1.7752283666683288	1.103160397919492	21	3	0.0011449620138911792
global_raw_xny_a0.25	hmp_gastrooral_gtdb_source_abundance	2	-0.05226383712849003	0.057300343404051546	1	1	-0.0015736152462563768
global_raw_zip_a0.005	cami2_toy_mouse_gut	3	-0.009996863070745063	0.004769926022568427	2	1	-1.2326583608538813e-05
global_raw_zip_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.05273989130427026	-0.00021062941260652224	3	0	0.0002106415628632489
global_raw_zip_a0.005	hmp_airskin_gtdb_source_abundance	24	0.020676284877115148	0.08595794759830255	4	20	-2.927296788643452e-05
global_raw_zip_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.02729329939229519	0.03585702845026617	0	2	-8.889511744847312e-05
global_raw_zip_a0.01	cami2_toy_mouse_gut	3	-0.019645515610217323	0.009539852045136854	2	1	-2.4849090921486017e-05
global_raw_zip_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.10547978260854052	-0.0004212588252414662	3	0	0.0004184199934423871
global_raw_zip_a0.01	hmp_airskin_gtdb_source_abundance	24	0.04135697598690528	0.17191589519662287	4	20	-5.902766796698119e-05
global_raw_zip_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.05458659878458061	0.07171405690048971	0	2	-0.00017875290028301904
global_raw_zip_a0.02	cami2_toy_mouse_gut	3	-0.03858480250874615	0.020153758631554552	2	1	-5.0479518183451276e-05
global_raw_zip_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.21095626920767785	-0.0008326296222094243	3	0	0.0008254481659722609
global_raw_zip_a0.02	hmp_airskin_gtdb_source_abundance	24	0.08285447595670854	0.3438317903932564	4	20	-0.00011998415703763181
global_raw_zip_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.1091731975691701	0.14342811380100784	0	2	-0.0003613835672170995
global_raw_zip_a0.05	cami2_toy_mouse_gut	3	0.040261804713371006	0.2515023455358856	1	2	-0.00013201183141538694
global_raw_zip_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.5273762194612649	-0.0020382133816667647	3	0	0.001979388028752268
global_raw_zip_a0.05	hmp_airskin_gtdb_source_abundance	24	0.21215480137315737	0.8740516081871199	4	20	-0.0003144637343153132
global_raw_zip_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.2968105049495806	0.40508108956393585	0	2	-0.0009330925150319302
global_raw_zip_a0.1	cami2_toy_mouse_gut	3	0.27060111885225524	0.7946480518678438	1	2	-0.00028308965810645387
global_raw_zip_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.0546122536741198	-0.0036558710181822107	3	0	0.003685933787739996
global_raw_zip_a0.1	hmp_airskin_gtdb_source_abundance	24	0.45390259005884875	1.8068035285171824	4	20	-0.0006775108084039425
global_raw_zip_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.6247009451347836	0.8654955453567936	0	2	-0.001968744741964179
global_raw_zip_a0.25	cami2_toy_mouse_gut	3	1.1077504053473621	2.5946090102987363	0	3	-0.0008450108241666957
global_raw_zip_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-2.6042127982977568	-0.004635176143935382	3	0	0.0073116060882579825
global_raw_zip_a0.25	hmp_airskin_gtdb_source_abundance	24	1.3054983221193328	4.6929870953002215	2	22	-0.0020621771443709905
global_raw_zip_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.6452347804565486	2.2467389127353528	0	2	-0.005767576681801889
global_realaf_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.031701059003157006	0.003956485227799789	2	1	-2.6197707901539264e-05
global_realaf_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1262661307450775	-0.007535115693499961	3	0	0.00040412808882380374
global_realaf_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.029300023376487405	0.09016596744393723	19	5	2.3864306970970233e-05
global_realaf_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.0247334540403088	0.04643343333280825	0	2	-0.00010207308105181223
global_realaf_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.06265799427493975	0.00907351280886104	2	1	-5.3122243692693694e-05
global_realaf_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.25253226149011	-0.015070231386886235	3	0	0.0007965715204803306
global_realaf_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.05759634305292016	0.18033193488788157	19	5	4.6262834563483755e-05
global_realaf_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.05042155732894571	0.09286686666560229	0	2	-0.00020613539622788002
global_realaf_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.020074582156990612	0.11186079102140045	1	2	-0.00010913271172100873
global_realaf_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.5050645229802484	-0.030140462773914578	3	0	0.001547098578421946
global_realaf_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.10797893256883884	0.36066386977577736	19	5	8.667550125994461e-05
global_realaf_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.1017977639061991	0.18573373333119036	0	2	-0.00042028041860175946
global_realaf_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.23229164546212822	0.708132408336656	1	2	-0.00029411526706583463
global_realaf_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-1.262474217436908	-0.07534481771881474	3	0	0.003535874044059454
global_realaf_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.20466003305294936	0.9016596744394256	19	5	0.00017307433131431385
global_realaf_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.27977274308083455	0.5087648071280881	0	2	-0.0011118336701486098
global_realaf_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.710725056855703	1.751672814332439	0	3	-0.0006567015760220082
global_realaf_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.521887328176627	-0.15064174382743545	3	0	0.006049831482046482
global_realaf_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.25207170775476145	1.9013240848839175	19	5	0.0002025485228957837
global_realaf_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.6379395463041142	1.072862980485084	0	2	-0.0024345935085943737
global_realaf_norm_depth_a0.25	cami2_toy_mouse_gut	3	2.790106479697458	5.414735270428215	0	3	-0.0021111666672020504
global_realaf_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.2846093231115034	-0.24615447261982126	3	0	0.008808242020912719
global_realaf_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	0.2771644660002545	5.085314577768401	15	9	-0.0005357741616484937
global_realaf_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.051551039110616	2.765157500556029	0	2	-0.007805361996923332
global_s_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.014898129980942384	0.002300098277800089	2	1	-1.4130090375171397e-05
global_s_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08410798435672007	-0.01842150671807019	3	0	0.00027944882765699547
global_s_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.035555293966816594	0.054592642610494124	20	4	2.7593393172880194e-05
global_s_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.01379431322345237	0.03674793467094162	1	1	-5.156933301087019e-05
global_s_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.02944804943062736	0.004600196555593072	2	1	-2.845916976716249e-05
global_s_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.16821596871341407	-0.036843013436012484	3	0	0.0005544266599358805
global_s_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.07106189958679594	0.10918528522102022	20	4	5.4331173440313095e-05
global_s_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.027588626446910958	0.07349586934186902	1	1	-0.00010415926841078615
global_s_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.05822843030177616	0.010158767195846963	2	1	-5.771175345618366e-05
global_s_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.33638749819687774	-0.07365892213304903	3	0	0.001091142726583838
global_s_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.14093887521193915	0.21837057044204755	20	4	0.0001052521563632558
global_s_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.05526417916723059	0.14699173868370963	1	1	-0.0002124285098449863
global_s_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.0183965590002515	0.24697032234449523	1	2	-0.00015017936648612876
global_s_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8408114442305722	-0.18393038097246972	3	0	0.002598422865592679
global_s_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.33489249869881393	0.6100153453665484	20	4	0.00023779844152946317
global_s_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.15924440009939733	0.4067833033270176	1	1	-0.0005624543262393589
global_s_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.22841870555896934	0.7856414259825621	1	2	-0.0003196908252765344
global_s_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.6812725764331564	-0.36697981214413744	3	0	0.004787097460948779
global_s_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.6185561480915021	1.2933168151895629	20	4	0.00039277608385098844
global_s_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.3532390921673576	0.868899972883014	1	1	-0.0012333342493034416
global_s_norm_depth_a0.25	cami2_toy_mouse_gut	3	1.0056789914902342	2.5721049095047963	0	3	-0.0009380881489778892
global_s_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.628440221486258	-0.9151648657495315	3	0	0.009259642216385422
global_s_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	-0.9741417903527682	3.343221224658606	17	7	0.00039052583764935533
global_s_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.3526407122370188	2.2552499815508895	0	2	-0.003972602450486085
global_s_rel_depth_a0.005	cami2_toy_mouse_gut	3	-0.014898129980942384	0.002300098277800089	2	1	-1.4130090375171397e-05
global_s_rel_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08410798435672007	-0.01842150671807019	3	0	0.00027944882765699547
global_s_rel_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.035555293966816594	0.054592642610494124	20	4	2.7593393172880194e-05
global_s_rel_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.01379431322345237	0.03674793467094162	1	1	-5.156933301087019e-05
global_s_rel_depth_a0.01	cami2_toy_mouse_gut	3	-0.02944804943062736	0.004600196555593072	2	1	-2.845916976716249e-05
global_s_rel_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.16821596871341407	-0.036843013436012484	3	0	0.0005544266599358805
global_s_rel_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.07106189958679594	0.10918528522102022	20	4	5.4331173440313095e-05
global_s_rel_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.027588626446910958	0.07349586934186902	1	1	-0.00010415926841078615
global_s_rel_depth_a0.02	cami2_toy_mouse_gut	3	-0.05822843030177616	0.010158767195846963	2	1	-5.771175345618366e-05
global_s_rel_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.33638749819687774	-0.07365892213304903	3	0	0.001091142726583838
global_s_rel_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.14093887521193915	0.21837057044204755	20	4	0.0001052521563632558
global_s_rel_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.05526417916723059	0.14699173868370963	1	1	-0.0002124285098449863
global_s_rel_depth_a0.05	cami2_toy_mouse_gut	3	0.0183965590002515	0.24697032234449523	1	2	-0.00015017936648612876
global_s_rel_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8408114442305722	-0.18393038097246972	3	0	0.002598422865592679
global_s_rel_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.33489249869881393	0.6100153453665484	20	4	0.00023779844152946317
global_s_rel_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.15924440009939733	0.4067833033270176	1	1	-0.0005624543262393589
global_s_rel_depth_a0.1	cami2_toy_mouse_gut	3	0.22841870555896934	0.7856414259825621	1	2	-0.0003196908252765344
global_s_rel_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.6812725764331564	-0.36697981214413744	3	0	0.004787097460948779
global_s_rel_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.6185561480915021	1.2933168151895629	20	4	0.00039277608385098844
global_s_rel_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.3532390921673576	0.868899972883014	1	1	-0.0012333342493034416
global_s_rel_depth_a0.25	cami2_toy_mouse_gut	3	1.0056789914902342	2.5721049095047963	0	3	-0.0009380881489778892
global_s_rel_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.628440221486258	-0.9151648657495315	3	0	0.009259642216385422
global_s_rel_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	-0.9741417903527682	3.343221224658606	17	7	0.00039052583764935533
global_s_rel_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.3526407122370188	2.2552499815508895	0	2	-0.003972602450486085
global_sum_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.021119201781893377	0.0008671848848642583	2	1	-9.136392620456846e-06
global_sum_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08804677599753319	-0.01340482745092686	3	0	0.00030237110668407396
global_sum_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	0.005839091698430998	0.13488869777276946	10	14	1.5779787036323174e-05
global_sum_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.021903056522973863	0.030659600708858648	0	2	1.3157477996628142e-05
global_sum_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.041890193032500044	0.0017343697697498328	2	1	-1.853458903537201e-05
global_sum_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.17609355199504742	-0.026809654901796875	3	0	0.0005987291405484448
global_sum_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	0.013438720395719547	0.2697773955455176	10	14	3.0391255004142786e-05
global_sum_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.04476076229426962	0.061319201417717295	0	2	2.4714021964911126e-05
global_sum_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.08030155714337421	0.004734176425412073	2	1	-3.811270276140218e-05
global_sum_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.35215245863752404	-0.053607605030265404	3	0	0.0011736733256315635
global_sum_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	0.03579225580026727	0.5418890725205046	10	14	5.610294843800175e-05
global_sum_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.09261880256589095	0.12263840283539196	0	2	4.2967151083539434e-05
global_sum_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.019948823514282843	0.24603325306261947	1	2	-0.00010303474617290309
global_sum_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8801874872607959	-0.13369301400132372	3	0	0.0027610132945377805
global_sum_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	0.1573222410341508	1.368303501887283	8	16	0.00010503823804669521
global_sum_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.31164686469264247	0.38775736532878113	0	2	5.780204494149066e-05
global_sum_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.24510428696357126	0.8223227550009096	1	2	-0.00023142801256881285
global_sum_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.7591134305084637	-0.26651948816133597	3	0	0.004977902979921178
global_sum_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.4767943936552757	2.7521689690167612	7	17	9.190746042520477e-05
global_sum_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.7558968474149736	0.83084809688647	0	2	-5.7721952562039824e-05
global_sum_norm_depth_a0.25	cami2_toy_mouse_gut	3	1.0779588268757603	2.7066020326795943	0	3	-0.0007599032252412208
global_sum_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.2572935070804214	-0.6640508211227996	3	0	0.00891142153972154
global_sum_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	1.8605702479889432	7.162913023688819	6	18	-0.0006688092646951286
global_sum_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.2545270682333216	2.3489338449071067	0	2	-0.0016030174363022565
global_sum_rel_depth_a0.005	cami2_toy_mouse_gut	3	-0.021119201781893377	0.0008671848848642583	2	1	-9.136392620456846e-06
global_sum_rel_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08804677599753319	-0.01340482745092686	3	0	0.00030237110668407396
global_sum_rel_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	0.005839091698430998	0.13488869777276946	10	14	1.5779787036323174e-05
global_sum_rel_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.021903056522973863	0.030659600708858648	0	2	1.3157477996628142e-05
global_sum_rel_depth_a0.01	cami2_toy_mouse_gut	3	-0.041890193032500044	0.0017343697697498328	2	1	-1.853458903537201e-05
global_sum_rel_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.17609355199504742	-0.026809654901796875	3	0	0.0005987291405484448
global_sum_rel_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	0.013438720395719547	0.2697773955455176	10	14	3.0391255004142786e-05
global_sum_rel_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.04476076229426962	0.061319201417717295	0	2	2.4714021964911126e-05
global_sum_rel_depth_a0.02	cami2_toy_mouse_gut	3	-0.08030155714337421	0.004734176425412073	2	1	-3.811270276140218e-05
global_sum_rel_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.35215245863752404	-0.053607605030265404	3	0	0.0011736733256315635
global_sum_rel_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	0.03579225580026727	0.5418890725205046	10	14	5.610294843800175e-05
global_sum_rel_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.09261880256589095	0.12263840283539196	0	2	4.2967151083539434e-05
global_sum_rel_depth_a0.05	cami2_toy_mouse_gut	3	0.019948823514282843	0.24603325306261947	1	2	-0.00010303474617290309
global_sum_rel_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8801874872607959	-0.13369301400132372	3	0	0.0027610132945377805
global_sum_rel_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	0.1573222410341508	1.368303501887283	8	16	0.00010503823804669521
global_sum_rel_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.31164686469264247	0.38775736532878113	0	2	5.780204494149066e-05
global_sum_rel_depth_a0.1	cami2_toy_mouse_gut	3	0.24510428696357126	0.8223227550009096	1	2	-0.00023142801256881285
global_sum_rel_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.7591134305084637	-0.26651948816133597	3	0	0.004977902979921178
global_sum_rel_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.4767943936552757	2.7521689690167612	7	17	9.190746042520477e-05
global_sum_rel_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.7558968474149736	0.83084809688647	0	2	-5.7721952562039824e-05
global_sum_rel_depth_a0.25	cami2_toy_mouse_gut	3	1.0779588268757603	2.7066020326795943	0	3	-0.0007599032252412208
global_sum_rel_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.2572935070804214	-0.6640508211227996	3	0	0.00891142153972154
global_sum_rel_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	1.8605702479889432	7.162913023688819	6	18	-0.0006688092646951286
global_sum_rel_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.2545270682333216	2.3489338449071067	0	2	-0.0016030174363022565
global_u_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.02649379083720138	-0.00035433983226695887	3	0	-4.8670391774215576e-06
global_u_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.090961226677256	-0.00946465209980829	3	0	0.0003196865736930417
global_u_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	0.08034858025343113	0.26139209066216296	4	20	3.896978184416329e-06
global_u_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.04592265735864398	0.06666264703384961	0	2	8.716305371025967e-05
global_u_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.052639371143158975	-0.0007086796645658922	3	0	-1.0070689321609963e-05
global_u_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1819224533544812	-0.018929304199531316	3	0	0.0006317922004722698
global_u_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	0.17459537414384585	0.5255444517849632	4	20	4.9453228104558615e-06
global_u_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.0966058185371228	0.1428463017073831	0	2	0.00017097843326835394
global_u_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.09661911939538974	0.00010984131958124976	2	1	-2.1482684260720752e-05
global_u_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.36381786679028255	-0.03785860839906263	3	0	0.0012336280765684604
global_u_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	0.39223981122795565	1.062344839574056	3	21	-1.607458554190681e-06
