rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	u_zip_median	>=	0.7228884	32	26	-0.7972045440736215	0.2204793383230292	23	3	-0.4478439233135751	-0.04252772827046766	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	u_zip_median	>=	0.7228884	32	26	-0.7972045440736215	0.2204793383230292	23	3	-0.4478439233135751	-0.04252772827046766	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_zip_median	>=	0.7228884	32	26	-0.7959212808771138	0.2615437606112749	23	3	-0.4174476130113639	-0.04252772827046766	4	0
single	s_breadth_median	<=	0.6811482000000001				32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	s_breadth_median	<=	0.6811482000000001	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	922.05	s_breadth_median	<=	0.6811482000000001	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	s_breadth_median	<=	0.6811482000000001	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	922.05	s_breadth_median	<=	0.6811482000000001	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	candidate_added_rows	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	metadata_candidate_raw_mass_before	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	n_candidate_calls	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	candidate_call_frac	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	candidate_raw_mass	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	candidate_raw_frac	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	u_zip_median	<=	1.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	probability_min	>=	0.0	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	u_xny_median	<=	650.0500000000001	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	u_breadth_median	<=	0.65005	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	s_breadth_median	<=	0.7391689	32	25	-0.7948051302432501	0.2204793383230292	23	2	-0.5005262138224951	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	s_xny_median	<=	922.05	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	s_xny_mean	<=	848.9395833333334	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	xny_max_median	<=	922.05	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	s_xny_median	<=	922.05	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	s_xny_mean	<=	848.9395833333334	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	xny_max_median	<=	922.05	32	25	-0.7939985573073607	0.2204793383230292	22	3	-0.47165930417170787	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	922.05	blend_perturb_base_frac	>=	0.0069480424574381704	32	26	-0.7939066546659861	0.2204793383230292	23	3	-0.5002267219634071	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	blend_perturb_base_frac	>=	0.0069480424574381704	32	26	-0.7939066546659861	0.2204793383230292	23	3	-0.5002267219634071	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	922.05	blend_perturb_base_frac	>=	0.0069480424574381704	32	26	-0.7939066546659861	0.2204793383230292	23	3	-0.5002267219634071	-0.15628335393242426	4	0
single	s_xny_mean	<=	783.8035164835164				32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
single	s_depth_median	<=	3.0571624000000006				32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	922.05	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	922.05	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	922.05	s_xny_mean	<=	783.8035164835164	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	922.05	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	s_depth_median	<=	3.0571624000000006	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	candidate_added_rows	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	metadata_candidate_raw_mass_before	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	n_candidate_calls	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	candidate_call_frac	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	candidate_raw_mass	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	candidate_raw_frac	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	u_zip_median	<=	1.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	probability_min	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	s_breadth_median	<=	0.7391689	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	candidate_added_rows	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	metadata_candidate_raw_mass_before	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	n_candidate_calls	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	candidate_call_frac	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	candidate_raw_mass	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	candidate_raw_frac	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	u_zip_median	<=	1.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	probability_min	>=	0.0	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	s_breadth_median	<=	0.7391689	32	25	-0.7935218670467423	0.2615437606112749	23	2	-0.470129903520284	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	u_xny_median	<=	650.0500000000001	32	25	-0.7928816664904523	0.2204793383230292	22	3	-0.4712870072327384	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	u_breadth_median	<=	0.65005	32	25	-0.7928816664904523	0.2204793383230292	22	3	-0.4712870072327384	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	u_xny_median	<=	650.0500000000001	32	25	-0.7928816664904523	0.2204793383230292	22	3	-0.4712870072327384	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	u_breadth_median	<=	0.65005	32	25	-0.7928816664904523	0.2204793383230292	22	3	-0.4712870072327384	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	u_xny_median	<=	650.0500000000001	32	26	-0.7927897638490778	0.2204793383230292	23	3	-0.4998544250244377	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	u_breadth_median	<=	0.65005	32	26	-0.7927897638490778	0.2204793383230292	23	3	-0.4998544250244377	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_xny_median	<=	922.05	32	25	-0.792715294110853	0.2615437606112749	22	3	-0.44126299386949663	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_xny_mean	<=	848.9395833333334	32	25	-0.792715294110853	0.2615437606112749	22	3	-0.44126299386949663	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	xny_max_median	<=	922.05	32	25	-0.792715294110853	0.2615437606112749	22	3	-0.44126299386949663	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	blend_perturb_base_frac	>=	0.0069480424574381704	32	27	-0.7926798490467828	0.2204793383230292	23	4	-0.49981778675700606	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	blend_perturb_base_frac	>=	0.0069480424574381704	32	27	-0.7926798490467828	0.2204793383230292	23	4	-0.49981778675700606	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	s_breadth_median	<=	0.7391689	32	26	-0.792295061427539	0.2615437606112749	23	3	-0.4697209683138829	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	s_breadth_median	<=	0.7391689	32	26	-0.792295061427539	0.2615437606112749	23	3	-0.4697209683138829	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	922.05	blend_perturb_max_frac	>=	0.002050987256114475	32	23	-0.7918529888640595	0.2204793383230292	22	1	-0.5009410599833628	-0.16267829467420525	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	blend_perturb_max_frac	>=	0.002050987256114475	32	23	-0.7918529888640595	0.2204793383230292	22	1	-0.5009410599833628	-0.16267829467420525	4	0
two_feature_and	xny_max_median	<=	922.05	blend_perturb_max_frac	>=	0.002050987256114475	32	23	-0.7918529888640595	0.2204793383230292	22	1	-0.5009410599833628	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	blend_perturb_max_frac	>=	0.001848269724903565	32	23	-0.7918529888640595	0.2204793383230292	22	1	-0.5009410599833628	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	blend_perturb_max_frac	>=	0.002050987256114475	32	23	-0.7918529888640595	0.2204793383230292	22	1	-0.5009410599833628	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	probability_min	<=	0.517038781871124	32	26	-0.7915065006525701	0.2615437606112749	23	3	-0.4694581147222266	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	probability_mean	<=	0.8826788705173912	32	26	-0.7914884884916497	0.2615437606112749	22	4	-0.44085405866309557	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	probability_min	<=	0.517038781871124	32	27	-0.7913965858502752	0.2615437606112749	23	4	-0.46942147645479493	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	blend_perturb_max_frac	>=	0.002050987256114475	32	24	-0.7906261832448562	0.2204793383230292	22	2	-0.5005321247769617	-0.16267829467420525	4	0
two_feature_and	probability_min	<=	0.517038781871124	blend_perturb_max_frac	>=	0.001848269724903565	32	25	-0.7897277076675921	0.2204793383230292	22	3	-0.5002326329178738	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	probability_mean	<=	0.8478367147070053	32	22	-0.7895139222400519	0.0	22	0	-0.5001613711086936	-0.16267829467420525	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	u_xny_median	<=	650.0500000000001	32	24	-0.7894396072773766	0.019184822225343	23	1	-0.498737706167204	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	u_breadth_median	<=	0.65005	32	24	-0.7894396072773766	0.019184822225343	23	1	-0.498737706167204	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	s_xny_mean	<=	783.8035164835164	32	22	-0.7894388015634914	0.019184822225343	21	1	-0.4701393855904181	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	s_depth_median	<=	3.0571624000000006	32	22	-0.7894388015634914	0.019184822225343	21	1	-0.4701393855904181	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	s_xny_mean	<=	783.8035164835164	32	22	-0.7894388015634914	0.019184822225343	21	1	-0.4701393855904181	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	s_depth_median	<=	3.0571624000000006	32	22	-0.7894388015634914	0.019184822225343	21	1	-0.4701393855904181	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_breadth_median	<=	0.6811482000000001	32	22	-0.7894388015634914	0.019184822225343	21	1	-0.4701393855904181	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	blend_perturb_base_frac	>=	0.0069480424574381704	32	23	-0.789346898922117	0.019184822225343	22	1	-0.4987068033821174	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	blend_perturb_base_frac	>=	0.0069480424574381704	32	23	-0.789346898922117	0.019184822225343	22	1	-0.4987068033821174	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	u_zip_median	>=	0.7228884	32	27	-0.7890313015545192	0.2615437606112749	23	4	-0.4151509532371657	-0.04252772827046766	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	top3_abundance	<=	0.749518292500377	32	25	-0.7889031855185555	0.2615437606112749	22	3	-0.4685903430108884	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	top3_abundance	<=	0.749518292500377	32	26	-0.7887932707162606	0.2615437606112749	22	4	-0.4685537047434567	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_xny_median	<=	650.0500000000001	32	23	-0.7882871166208486	0.0392577798145055	22	1	-0.49975243590229257	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_breadth_median	<=	0.65005	32	23	-0.7882871166208486	0.0392577798145055	22	1	-0.49975243590229257	-0.16267829467420525	4	0
single	candidate_call_frac	<=	0.037037037037037035				32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	candidate_call_frac	<=	0.037037037037037035	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	candidate_added_rows	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	metadata_candidate_raw_mass_before	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	n_candidate_calls	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	candidate_call_frac	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	candidate_raw_mass	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	candidate_raw_frac	>=	0.0	32	29	-0.7880443389501942	0.2615437606112749	24	5	-0.4683040608214346	-0.15628335393242426	4	0
