panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
cami3_toy_human_gut_gtdb_source_readmap	2	base_global_xny_a0.10	0.772093023255814	42.384560181810365	0.9552936423053761	99.51471370763684	31.502515831658123	0.4852862923631529	10.396758057789068	-1.4344248679230986	0.0008002897683411225
cami3_toy_human_gut_gtdb_source_readmap	2	base_global_probability_a0.02	0.772093023255814	43.75885182526212	0.9546104599412114	99.51471370763684	32.699160220447546	0.4852862923631529	10.574405312451447	-0.06013322447134328	0.00011710740417647525
cami3_toy_human_gut_gtdb_source_readmap	2	base_global_probability_a0.05	0.772093023255814	43.668651988555155	0.9547763017071018	99.51471370763684	32.664859793937964	0.4852862923631529	10.518505902254068	-0.15033306117830847	0.0002829491700668818
cami3_toy_human_gut_gtdb_source_readmap	2	base_genus_xny_a0.02	0.772093023255814	43.709493826238194	0.9545177370247852	99.51471370763684	32.660183398295025	0.4852862923631529	10.56402413558002	-0.10949122349526874	2.438448775021751e-05
cami3_toy_human_gut_gtdb_source_readmap	2	base_genus_xny_a0.05	0.772093023255814	43.545256990995284	0.9545506622541555	99.51471370763684	32.56741773855662	0.4852862923631529	10.492552960075516	-0.27372805873817896	5.730971712059052e-05
cami3_toy_human_gut_gtdb_source_readmap	2	base_genus_xny_a0.10	0.772093023255814	43.27169667296122	0.9545958934556433	99.51471370763684	32.412976046363376	0.4852862923631529	10.373434334234668	-0.5472883767722436	0.00010254091860839587
hmp_airskin_gtdb_source_abundance	0	current_selected_abundance	0.8405797101449276	18.780365281635795	0.9895037710483945	99.99520959562409	10.11993679304773	0.004790404375874205	8.655638084212196	0.0	0.0
hmp_airskin_gtdb_source_abundance	0	base_power_p0.90	0.8405797101449276	29.043273398860258	0.9883861333945793	99.99520959562409	19.143647684059893	0.004790404375874205	9.894835310424492	10.262908117224463	-0.0011176376538152288
hmp_airskin_gtdb_source_abundance	0	base_power_p0.95	0.8405797101449276	23.280679637780402	0.9894477459936527	99.99520959562409	14.001581429336058	0.004790404375874205	9.274307804068476	4.500314356144607	-5.6025054741781766e-05
hmp_airskin_gtdb_source_abundance	0	base_power_p1.05	0.8405797101449276	18.608581903338276	0.9887539628762937	99.99520959562409	10.558740637612901	0.004790404375874205	8.045050861349505	-0.1717833782975191	-0.0007498081721007965
