panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	union_L1_pp	truth_only_L1_pp	official_L1_kind	official_L1_pp	Pearson_union	Pearson_truth_only	official_Pearson_kind	official_Pearson	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	truth_mass_detected_pct	pred_mass_total_pct	pred_mass_on_truth_pct	pred_mass_extra_pct	truth_source	pred_source	prediction_rule
hmp_gastrooral_gtdb_source_abundance	0	oracle_current_tp_abundance_renorm	34	34	32	2	2	0.9411764705882353	0.9411764705882353	0.9411764705882353	19.19874146170545	19.19874146170545	union	19.19874146170545	0.9553295642847224	0.9547660906648993	union	0.9553295642847224	10.585789700188766	8.61295176151669	0.0	91.38704823848332	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_gastrooral_gtdb_source_abundance	6	minco_current_raw_default_gastrooral_source_abundance	47	51	44	7	3	0.8627450980392157	0.9361702127659575	0.8979591836734694	78.07306011011981	74.36126823338698	union	78.07306011011981	0.8096239564470539	0.8103926404276294	union	0.8096239564470539	74.0213462311658	0.33992200222118835	3.7117918767328404	99.66007799777881	100.0	96.28820812326715	3.7117918767328404	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	official HMP gastrooral MinCO GTDB mapping; summed and normalized
hmp_gastrooral_gtdb_source_abundance	6	sylph_gtdb_r232_gastrooral_source_abundance	47	46	45	1	2	0.9782608695652174	0.9574468085106383	0.967741935483871	5.526776380629008	5.097276810128578	union	5.526776380629008	0.999002333408912	0.9990678158353923	union	0.999002333408912	5.0942673772854805	0.0030094328430971713	0.4294995705004296	99.99699056715691	100.0	99.57050042949957	0.4294995705004296	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/cami2_hmp_pilot_20260625/run_sylph_r232/sylph_sample6/profile.chunked.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_gastrooral_gtdb_source_abundance	6	oracle_fixed_calls_truth_mass	47	51	44	7	3	0.8627450980392157	0.9361702127659575	0.8979591836734694	0.33992200222118835	0.33992200222118835	union	0.33992200222118835	0.9999624998403752	0.9999619295313624	union	0.9999624998403752	0.0	0.33992200222118835	0.0	99.66007799777881	99.66007799777881	99.66007799777881	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_gastrooral_gtdb_source_abundance	6	oracle_fixed_calls_truth_renorm	47	51	44	7	3	0.8627450980392157	0.9361702127659575	0.8979591836734694	0.6798440044423691	0.6798440044423691	union	0.6798440044423691	0.9999624998403752	0.9999619295313621	union	0.9999624998403752	0.33992200222118063	0.33992200222118835	0.0	99.66007799777881	100.00000000000004	100.00000000000004	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_gastrooral_gtdb_source_abundance	6	oracle_current_tp_abundance_renorm	47	51	44	7	3	0.8627450980392157	0.9361702127659575	0.8979591836734694	75.70609388376526	75.70609388376526	union	75.70609388376526	0.8103278247682183	0.8103926404276292	union	0.8103278247682183	75.36617188154403	0.33992200222118835	0.0	99.66007799777881	99.99999999999999	99.99999999999999	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	0	minco_universal_autoexact_gtdb_source_readmap	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	63.07645271846187	51.390980864047144	union	63.07645271846187	0.9107787776639669	0.9228891836223627	union	0.9107787776639669	28.429710932885982	22.96126993116114	11.685471854414747	77.03873006883887	99.99999999999999	88.31452814558523	11.685471854414747	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	official CAMI3 MinCO GTDB source-readmap mapping; summed and normalized
cami3_toy_human_gut_gtdb_source_readmap	0	sylph_gtdb_source_readmap	93	71	65	6	28	0.9154929577464789	0.6989247311827957	0.7926829268292684	26.227898275254685	19.559104944048013	union	26.227898275254685	0.980815087824325	0.9903810810314256	union	0.980815087824325	19.520283752723184	0.038821191324838224	6.668793331206668	99.96117880867517	100.0	93.33120666879327	6.668793331206668	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/mnt/new3T/minco_cami3_toygut_20260620/sylph_sample0/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
cami3_toy_human_gut_gtdb_source_readmap	0	oracle_fixed_calls_truth_mass	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	22.961269931161144	22.961269931161144	union	22.961269931161144	0.9490424352486388	0.9487733797313218	union	0.9490424352486388	0.0	22.96126993116114	0.0	77.03873006883887	77.03873006883887	77.03873006883887	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
cami3_toy_human_gut_gtdb_source_readmap	0	oracle_fixed_calls_truth_renorm	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	45.922539862322274	45.922539862322274	union	45.922539862322274	0.949042435248638	0.9487733797313216	union	0.949042435248638	22.961269931161116	22.96126993116114	0.0	77.03873006883887	99.99999999999997	99.99999999999997	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	0	oracle_current_tp_abundance_renorm	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	58.08762731988918	58.08762731988918	union	58.08762731988918	0.923777445701671	0.9228891836223625	union	0.923777445701671	35.12635738872807	22.96126993116114	0.0	77.03873006883887	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	1	minco_universal_autoexact_gtdb_source_readmap	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	75.04358937786803	65.46100214605649	union	75.04358937786803	0.6504147643645245	0.6658588506113587	union	0.6504147643645245	32.974801058021576	32.48620108803486	9.582587231811553	67.51379891196517	99.99999999999999	90.41741276818847	9.582587231811553	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	official CAMI3 MinCO GTDB source-readmap mapping; summed and normalized
cami3_toy_human_gut_gtdb_source_readmap	1	sylph_gtdb_source_readmap	104	78	70	8	34	0.8974358974358975	0.6730769230769231	0.7692307692307692	34.373913493677705	28.75808541453731	union	34.373913493677705	0.893738120393713	0.9064771096340071	union	0.893738120393713	28.70032173142266	0.05776368311463985	5.615828079140396	99.94223631688538	99.99999999999999	94.3841719208596	5.615828079140396	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toygut_current_minco_vs_sylph_20260622/sylph_sample1/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
cami3_toy_human_gut_gtdb_source_readmap	1	oracle_fixed_calls_truth_mass	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	32.48620108803485	32.48620108803485	union	32.48620108803485	0.70123281661209	0.6974066680097799	union	0.70123281661209	0.0	32.48620108803486	0.0	67.51379891196517	67.51379891196517	67.51379891196517	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
cami3_toy_human_gut_gtdb_source_readmap	1	oracle_fixed_calls_truth_renorm	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	64.97240217606969	64.97240217606969	union	64.97240217606969	0.7012328166120907	0.6974066680097795	union	0.7012328166120907	32.48620108803482	32.48620108803486	0.0	67.51379891196517	99.99999999999994	99.99999999999994	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	1	oracle_current_tp_abundance_renorm	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	73.12855752380749	73.12855752380749	union	73.12855752380749	0.6707724864470113	0.6658588506113589	union	0.6707724864470113	40.64235643577263	32.48620108803486	0.0	67.51379891196517	100.00000000000004	100.00000000000004	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	2	minco_universal_autoexact_gtdb_source_readmap	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	50.07604500394409	38.645236088882974	union	50.07604500394409	0.9105517870034342	0.9212311577120744	union	0.9105517870034342	31.342450859200877	7.302785229682119	11.430808915061094	92.6972147703179	99.99999999999999	88.56919108493892	11.430808915061094	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	official CAMI3 MinCO GTDB source-readmap mapping; summed and normalized
cami3_toy_human_gut_gtdb_source_readmap	2	sylph_gtdb_source_readmap	99	67	55	12	44	0.8208955223880597	0.5555555555555556	0.6626506024096385	37.29671042402411	31.497798826200917	union	37.29671042402411	0.9625718887886527	0.9681453108274446	union	0.9625718887886527	27.76911227165787	3.728686554543058	5.798911597823195	96.27131344545693	100.00000000000003	94.20108840217678	5.798911597823195	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sylph_sample2/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
cami3_toy_human_gut_gtdb_source_readmap	2	oracle_fixed_calls_truth_mass	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	7.302785229682117	7.302785229682117	union	7.302785229682117	0.9768987195754287	0.9763814633964328	union	0.9768987195754287	0.0	7.302785229682119	0.0	92.6972147703179	92.6972147703179	92.6972147703179	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
cami3_toy_human_gut_gtdb_source_readmap	2	oracle_fixed_calls_truth_renorm	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	14.605570459364225	14.605570459364225	union	14.605570459364225	0.9768987195754292	0.9763814633964323	union	0.9768987195754292	7.302785229682107	7.302785229682119	0.0	92.6972147703179	100.00000000000004	100.00000000000004	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
cami3_toy_human_gut_gtdb_source_readmap	2	oracle_current_tp_abundance_renorm	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	43.93290594057105	43.93290594057105	union	43.93290594057105	0.9231646197805154	0.9212311577120726	union	0.9231646197805154	36.63012071088894	7.302785229682119	0.0	92.6972147703179	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/cami3_gtdb_source_readmap_truth.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
